esp32_t_ms,run_id,run_elapsed_s,event_index,event_label,posture,phase,phase_elapsed_s,instruction,use_for_summary,any_adc_warn_ge_3600,any_adc_bad_ge_3900,Thumb_raw_ADC,Index_raw_ADC,Middle_raw_ADC,Ring_raw_ADC,Little_raw_ADC,ReverseHorizontal_raw_ADC,ReverseThumb_raw_ADC,Thumb_R_ohm,Index_R_ohm,Middle_R_ohm,Ring_R_ohm,Little_R_ohm,ReverseHorizontal_R_ohm,ReverseThumb_R_ohm,Thumb_dR_over_R0,Index_dR_over_R0,Middle_dR_over_R0,Ring_dR_over_R0,Little_dR_over_R0,ReverseHorizontal_dR_over_R0,ReverseThumb_dR_over_R0
1932550,3,52.4128,5,Posture_IndexPoint,IndexPoint,posture,2.4128,Index point. Hold.,0,1,0,3242,3702,3231,3037,3176,3270,3031,13302.461899,32969.465649,13088.541667,10046.786389,12095.756257,13872.727273,9970.394737,0.305557,1.896332,0.292817,0.122268,0.434199,0.446727,0.136749
1932600,3,52.4129,5,Posture_IndexPoint,IndexPoint,posture,2.4129,Index point. Hold.,0,1,0,3241,3605,3214,3024,3187,3236,3080,13282.786885,25750.000000,12768.444949,9882.352941,12284.691630,13185.098952,10620.689655,0.303626,1.262110,0.261199,0.103900,0.456601,0.375017,0.210890
1932650,3,52.4129,5,Posture_IndexPoint,IndexPoint,posture,2.4129,Index point. Hold.,0,0,0,3267,3560,3177,3035,3224,3235,3166,13809.782609,23289.719626,12112.745098,10021.226415,12955.223881,13165.697674,11927.879440,0.355347,1.045977,0.196433,0.119413,0.536107,0.372994,0.359926
1932700,3,52.4129,5,Posture_IndexPoint,IndexPoint,posture,2.4129,Index point. Hold.,0,1,0,3193,3649,3147,3014,3226,3189,3134,12389.689579,28635.650224,11618.670886,9758.556892,12993.095512,12319.536424,11414.151925,0.215973,1.515611,0.147631,0.090072,0.540597,0.284752,0.301355
1932750,3,52.6974,5,Posture_IndexPoint,IndexPoint,posture,2.6974,Index point. Hold.,0,1,0,3184,3729,3177,3038,3262,3315,3097,12232.711306,35659.836066,12112.745098,10059.602649,13705.882353,14875.000000,10861.222445,0.200567,2.132679,0.196433,0.123700,0.625113,0.551250,0.238314
1932800,3,52.6975,5,Posture_IndexPoint,IndexPoint,posture,2.6975,Index point. Hold.,0,1,0,3227,3726,3159,3026,3311,3260,3057,13012.096774,35341.463415,11812.500000,9907.390084,14781.250000,13664.670659,10307.803468,0.277059,2.104710,0.166776,0.106697,0.752619,0.425030,0.175217
1932850,3,52.6975,5,Posture_IndexPoint,IndexPoint,posture,2.6975,Index point. Hold.,0,1,0,3197,3697,3120,3023,3300,3269,3013,12460.467706,32511.306533,11200.000000,9869.869403,14528.301887,13851.694915,9746.303142,0.222920,1.856084,0.106277,0.102506,0.722627,0.444534,0.111199
1932900,3,52.6976,5,Posture_IndexPoint,IndexPoint,posture,2.6976,Index point. Hold.,0,0,0,3217,3532,3138,3022,3302,3349,3071,12824.031891,21957.371226,11476.489028,9857.409133,14573.770492,15712.466488,10496.582031,0.258602,0.928932,0.133587,0.101114,0.728018,0.638586,0.196740
1932950,3,52.6976,5,Posture_IndexPoint,IndexPoint,posture,2.6976,Index point. Hold.,0,1,0,3286,3680,3143,3011,3260,3399,3019,14216.316440,31036.144578,11555.147059,9721.863469,13664.670659,17092.672414,9820.167286,0.395246,1.726492,0.141356,0.085973,0.620226,0.782522,0.119621
1933000,3,52.6976,5,Posture_IndexPoint,IndexPoint,posture,2.6976,Index point. Hold.,0,1,0,3187,3725,3106,2994,3265,3376,3040,12284.691630,35236.486486,10991.911021,9517.711172,13768.072289,16433.936022,10085.308057,0.205669,2.095488,0.085723,0.063168,0.632486,0.713825,0.149850
1933050,3,52.9806,5,Posture_IndexPoint,IndexPoint,posture,2.9806,Index point. Hold.,0,1,0,3313,3628,3130,2999,3311,3367,3079,14828.005115,27190.578158,11352.331606,9577.098540,14781.250000,16187.500000,10606.791339,0.455279,1.388663,0.121323,0.069802,0.752619,0.688125,0.209306
1933100,3,52.9807,5,Posture_IndexPoint,IndexPoint,posture,2.9807,Index point. Hold.,0,0,0,3230,3564,3119,2996,3297,3427,3005,13069.364162,23491.525424,11184.938525,9541.401274,14460.526316,17955.838323,9649.082569,0.282679,1.063705,0.104789,0.065815,0.714591,0.872537,0.100115
1933150,3,52.9807,5,Posture_IndexPoint,IndexPoint,posture,2.9807,Index point. Hold.,0,0,0,3157,3595,3101,3002,3272,3412,3029,11779.850746,25165.000000,10919.014085,9612.991766,13914.945322,17484.626647,9945.121951,0.156121,1.210718,0.078522,0.073811,0.649901,0.823397,0.133867
1933200,3,52.9808,5,Posture_IndexPoint,IndexPoint,posture,2.9808,Index point. Hold.,0,0,0,3181,3554,3120,3012,3252,3466,3009,12181.072210,22992.606285,11200.000000,9734.072022,13501.779359,19286.168521,9697.513812,0.195499,1.019876,0.106277,0.087337,0.600912,1.011272,0.105637
1933250,3,52.9808,5,Posture_IndexPoint,IndexPoint,posture,2.9808,Index point. Hold.,0,0,0,3137,3565,3134,3005,3196,3327,2982,11460.855950,23542.452830,11414.151925,9649.082569,12442.714127,15162.109375,9377.358491,0.124814,1.068179,0.127429,0.077843,0.475338,0.581191,0.069135
1933300,3,52.9808,5,Posture_IndexPoint,IndexPoint,posture,2.9808,Index point. Hold.,0,0,0,3173,3544,3122,2987,3179,3391,2998,12045.010846,22511.796733,11230.215827,9435.469314,12146.834061,16858.664773,9565.177758,0.182145,0.977637,0.109261,0.053981,0.440255,0.758118,0.090549
1933350,3,53.2636,5,Posture_IndexPoint,IndexPoint,posture,3.2636,Index point. Hold.,0,0,0,3159,3576,3127,2990,3172,3366,3003,11812.500000,24115.606936,11306.301653,9470.588235,12028.169014,16160.493827,9625.000000,0.159326,1.118530,0.116777,0.057904,0.426185,0.685309,0.097369
1933400,3,53.2637,5,Posture_IndexPoint,IndexPoint,posture,3.2637,Index point. Hold.,0,0,0,3165,3476,3117,2989,3205,3339,2989,11911.290323,19654.281099,11154.907975,9458.860759,12603.932584,15458.333333,9458.860759,0.169021,0.726608,0.101823,0.056594,0.494454,0.612083,0.078427
1933450,3,53.2637,5,Posture_IndexPoint,IndexPoint,posture,3.2637,Index point. Hold.,0,0,0,3165,3486,3117,2975,3172,3306,2972,11911.290323,20034.482759,11154.907975,9296.875000,12028.169014,14665.399240,9262.689225,0.169021,0.760008,0.101823,0.038500,0.426185,0.529392,0.056061
1933500,3,53.2638,5,Posture_IndexPoint,IndexPoint,posture,3.2638,Index point. Hold.,0,0,0,3121,3451,3111,2986,3196,3324,2962,11215.092402,18755.434783,11065.548780,9423.805230,12442.714127,15089.494163,9150.044131,0.100694,0.647645,0.092996,0.052679,0.475338,0.573619,0.043218
1933550,3,53.2638,5,Posture_IndexPoint,IndexPoint,posture,3.2638,Index point. Hold.,0,0,0,3153,3374,3117,3000,3232,3318,2968,11714.968153,16378.640777,11154.907975,9589.041096,13107.763615,14945.945946,9217.391304,0.149754,0.438846,0.101823,0.071136,0.554193,0.558649,0.050897
1933600,3,53.4515,5,Posture_IndexPoint,IndexPoint,posture,3.4515,Index point. Hold.,0,0,0,3147,3405,3109,2989,3236,3311,2989,11618.670886,17271.739130,11036.004057,9458.860759,13185.098952,14781.250000,9458.860759,0.140303,0.517304,0.090078,0.056594,0.563363,0.541473,0.078427
1933650,3,53.4516,5,Posture_IndexPoint,IndexPoint,posture,3.4516,Index point. Hold.,0,0,0,3123,3428,3115,2981,3224,3295,2985,11245.370370,17988.005997,11125.000000,9365.798923,12955.223881,14415.625000,9412.162162,0.103665,0.580227,0.098869,0.046199,0.536107,0.503344,0.073103
1933700,3,53.4516,5,Posture_IndexPoint,IndexPoint,posture,3.4516,Index point. Hold.,0,0,0,3147,3523,3103,2983,3228,3263,2969,11618.670886,21556.818182,10948.084677,9388.938849,13031.141869,13726.562500,9228.685613,0.140303,0.893743,0.081394,0.048784,0.545108,0.431484,0.052185
1933750,3,53.4516,5,Posture_IndexPoint,IndexPoint,posture,3.4516,Index point. Hold.,0,0,0,3159,3379,3078,2975,3232,3283,2976,11812.500000,16517.458101,10592.920354,9296.875000,13107.763615,14150.862069,9308.310992,0.159326,0.451041,0.046313,0.038500,0.554193,0.475733,0.061263
1933800,3,53.4723,5,Posture_IndexPoint,IndexPoint,posture,3.4723,Index point. Hold.,0,0,0,3136,3424,3082,2982,3257,3347,2987,11445.255474,17859.910581,10648.568608,9377.358491,13603.221957,15661.096257,9435.469314,0.123283,0.568974,0.051809,0.047490,0.612940,0.633229,0.075760
1933850,3,53.7967,5,Posture_IndexPoint,IndexPoint,posture,3.7967,Index point. Hold.,0,0,0,3183,3457,3060,2986,3251,3374,2974,12215.460526,18964.733542,10347.826087,9423.805230,13481.635071,16378.640777,9285.459411,0.198874,0.666032,0.022103,0.052679,0.598523,0.708058,0.058657
1933900,3,53.7968,5,Posture_IndexPoint,IndexPoint,posture,3.7968,Index point. Hold.,0,0,0,3176,3407,3059,2964,3262,3297,2991,12095.756257,17332.122093,10334.459459,9172.413793,13705.882353,14460.526316,9482.336957,0.187126,0.522608,0.020783,0.024597,0.625113,0.508026,0.081104
1933950,3,53.7968,5,Posture_IndexPoint,IndexPoint,posture,3.7968,Index point. Hold.,0,0,0,3141,3507,3072,2989,3224,3305,2976,11523.584906,20875.000000,10510.263930,9458.860759,12955.223881,14642.405063,9308.310992,0.130971,0.833846,0.038148,0.056594,0.536107,0.526994,0.061263
1934000,3,53.7969,5,Posture_IndexPoint,IndexPoint,posture,3.7969,Index point. Hold.,0,0,0,3153,3406,3072,2996,3194,3280,2959,11714.968153,17301.886792,10510.263930,9541.401274,12407.325194,14085.889571,9116.637324,0.149754,0.519952,0.038148,0.065815,0.471142,0.468957,0.039410
1934050,3,53.7969,5,Posture_IndexPoint,IndexPoint,posture,3.7969,Index point. Hold.,0,0,0,3164,3534,3062,2989,3211,3315,2954,11894.736842,22048.128342,10374.636980,9458.860759,12713.235294,14875.000000,9061.349693,0.167397,0.936905,0.024752,0.056594,0.507414,0.551250,0.033106
1934100,3,53.7969,5,Posture_IndexPoint,IndexPoint,posture,3.7969,Index point. Hold.,0,0,0,3179,3532,3070,2990,3196,3311,2935,12146.834061,21957.371226,10482.926829,9470.588235,12442.714127,14781.250000,8855.603448,0.192139,0.928932,0.035448,0.057904,0.475338,0.541473,0.009649
1934150,3,54.0833,5,Posture_IndexPoint,IndexPoint,posture,4.0833,Index point. Hold.,0,0,0,3187,3441,3087,2989,3200,3253,2942,12284.691630,18415.137615,10718.750000,9458.860759,12513.966480,13521.971496,8930.615785,0.205669,0.617750,0.058741,0.056594,0.483787,0.410148,0.018201
1934200,3,54.0834,5,Posture_IndexPoint,IndexPoint,posture,4.0834,Index point. Hold.,0,0,0,3182,3407,3070,2977,3189,3217,2945,12198.247536,17332.122093,10482.926829,9319.767442,12319.536424,12824.031891,8963.043478,0.197185,0.522608,0.035448,0.041057,0.460733,0.337363,0.021898
1934250,3,54.0834,5,Posture_IndexPoint,IndexPoint,posture,4.0834,Index point. Hold.,0,0,0,3164,3424,3088,2987,3190,3142,2948,11894.736842,17859.910581,10732.869911,9435.469314,12337.016575,11539.349423,8995.640802,0.167397,0.568974,0.060136,0.053981,0.462805,0.203389,0.025615
1934300,3,54.0834,5,Posture_IndexPoint,IndexPoint,posture,4.0834,Index point. Hold.,0,0,0,3169,3391,3089,2980,3163,3179,2927,11977.861771,16858.664773,10747.017893,9354.260090,11878.218884,12146.834061,8770.976027,0.175555,0.481016,0.061534,0.044910,0.408406,0.266741,0.000000
1934350,3,54.0835,5,Posture_IndexPoint,IndexPoint,posture,4.0835,Index point. Hold.,0,0,0,3158,3458,3061,2975,3172,3224,2947,11796.157951,19000.000000,10361.218569,9296.875000,12028.169014,12955.223881,8984.756098,0.157722,0.669130,0.023426,0.038500,0.426185,0.351045,0.024374
1934400,3,54.0835,5,Posture_IndexPoint,IndexPoint,posture,4.0835,Index point. Hold.,0,0,0,3149,3454,3064,2991,3171,3227,2939,11650.634249,18859.594384,10401.551891,9482.336957,12011.363636,13012.096774,8898.356401,0.143440,0.656795,0.027410,0.059217,0.424193,0.356976,0.014523
1934450,3,54.3690,5,Posture_IndexPoint,IndexPoint,posture,4.3690,Index point. Hold.,0,0,0,3159,3431,3082,2990,3177,3160,2930,11812.500000,18085.090361,10648.568608,9470.588235,12112.745098,11828.877005,8802.575107,0.159326,0.588756,0.051809,0.057904,0.436214,0.233583,0.003603
1934500,3,54.3691,5,Posture_IndexPoint,IndexPoint,posture,4.3691,Index point. Hold.,0,0,0,3155,3463,3069,2984,3185,3249,2939,11747.340426,19178.006329,10469.298246,9400.540054,12250.000000,13441.489362,8898.356401,0.152931,0.684767,0.034102,0.050080,0.452488,0.401755,0.014523
1934550,3,54.3691,5,Posture_IndexPoint,IndexPoint,posture,4.3691,Index point. Hold.,0,0,0,3154,3444,3088,2981,3179,3255,2943,11731.137088,18516.129032,10732.869911,9365.798923,12146.834061,13562.500000,8941.406250,0.151341,0.626622,0.060136,0.046199,0.440255,0.414375,0.019431
1934600,3,54.3691,5,Posture_IndexPoint,IndexPoint,posture,4.3691,Index point. Hold.,0,0,0,3175,3436,3073,2997,3180,3301,2942,12078.804348,18248.861912,10523.972603,9553.278689,12163.934426,14551.007557,8930.615785,0.185462,0.603143,0.039502,0.067141,0.442283,0.517462,0.018201
1934650,3,54.3692,5,Posture_IndexPoint,IndexPoint,posture,4.3692,Index point. Hold.,0,0,0,3158,3365,3087,2982,3178,3312,2945,11796.157951,16133.561644,10718.750000,9377.358491,12129.770992,14804.597701,8963.043478,0.157722,0.417316,0.058741,0.047490,0.438232,0.543908,0.021898
1934700,3,54.6547,5,Posture_IndexPoint,IndexPoint,posture,4.6547,Index point. Hold.,0,0,0,3153,3439,3099,3007,3166,3296,2937,11714.968153,18348.323171,10890.060241,9673.253676,11927.879440,14438.047559,8876.943005,0.149754,0.611881,0.075662,0.080543,0.414294,0.505682,0.012082
1934750,3,54.6548,5,Posture_IndexPoint,IndexPoint,posture,4.6548,Index point. Hold.,0,0,0,3165,3496,3088,2999,3138,3240,2923,11911.290323,20427.378965,10732.869911,9577.098540,11476.489028,13263.157895,8729.095563,0.169021,0.794523,0.060136,0.069802,0.360772,0.383158,-0.004775
1934800,3,54.6548,5,Posture_IndexPoint,IndexPoint,posture,4.6548,Index point. Hold.,0,0,0,3171,3479,3091,2973,3152,3212,2917,12011.363636,19767.045455,10775.398406,9274.064171,11698.833510,12731.596829,8666.808149,0.178843,0.736514,0.064337,0.035952,0.387136,0.327724,-0.011876
1934850,3,54.6548,5,Posture_IndexPoint,IndexPoint,posture,4.6548,Index point. Hold.,0,0,0,3159,3456,3105,2981,3162,3282,2925,11812.500000,18929.577465,10977.272727,9365.798923,11861.736334,14129.151292,8750.000000,0.159326,0.662943,0.084277,0.046199,0.406451,0.473469,-0.002392
1934900,3,54.6549,5,Posture_IndexPoint,IndexPoint,posture,4.6549,Index point. Hold.,0,0,0,3155,3449,3103,2982,3125,3279,2911,11747.340426,18686.532508,10948.084677,9377.358491,11275.773196,14064.338235,8605.152027,0.152931,0.641592,0.081394,0.047490,0.336973,0.466710,-0.018906
1934950,3,54.6549,5,Posture_IndexPoint,IndexPoint,posture,4.6549,Index point. Hold.,0,0,0,3166,3484,3095,2969,3135,3278,2915,11927.879440,19957.446809,10832.500000,9228.685613,11429.687500,14042.839657,8646.186441,0.170650,0.753240,0.069977,0.030883,0.355223,0.464468,-0.014228
1935000,3,54.9425,5,Posture_IndexPoint,IndexPoint,posture,4.9425,Index point. Hold.,0,0,0,3158,3439,3092,2992,3139,3341,2923,11796.157951,18348.323171,10789.631107,9494.106981,11492.154812,15508.620690,8729.095563,0.157722,0.611881,0.065743,0.060532,0.362630,0.617328,-0.004775
1935050,3,54.9426,5,Posture_IndexPoint,IndexPoint,posture,4.9426,Index point. Hold.,0,0,0,3171,3455,3092,2991,3134,3256,2900,12011.363636,18894.531250,10789.631107,9482.336957,11414.151925,13582.836710,8493.723849,0.178843,0.659864,0.065743,0.059217,0.353381,0.416496,-0.031610
1935100,3,54.9426,5,Posture_IndexPoint,IndexPoint,posture,4.9426,Index point. Hold.,0,0,0,3161,3513,3084,2960,3133,3264,2904,11845.289079,21126.288660,10676.557864,9127.753304,11398.648649,13747.292419,8534.005038,0.162544,0.855922,0.054574,0.019608,0.351543,0.433646,-0.027018
1935150,3,54.9427,5,Posture_IndexPoint,IndexPoint,posture,4.9427,Index point. Hold.,0,0,0,3170,3502,3085,2969,3147,3204,2900,11994.594595,20669.477234,10690.594059,9228.685613,11618.670886,12585.858586,8493.723849,0.177197,0.815792,0.055960,0.030883,0.377631,0.312525,-0.031610
1935200,3,54.9427,5,Posture_IndexPoint,IndexPoint,posture,4.9427,Index point. Hold.,0,0,0,3171,3444,3089,2966,3138,3046,2898,12011.363636,18516.129032,10747.017893,9194.862710,11476.489028,10163.012393,8473.684211,0.178843,0.626622,0.061534,0.027105,0.360772,0.059857,-0.033895
1935250,3,54.9427,5,Posture_IndexPoint,IndexPoint,posture,4.9427,Index point. Hold.,0,0,0,3172,3462,3084,2962,3132,3138,2912,12028.169014,19142.180095,10676.557864,9150.044131,11383.177570,11476.489028,8615.384615,0.180492,0.681620,0.054574,0.022098,0.349708,0.196834,-0.017739
1935300,3,55.2313,5,Posture_IndexPoint,IndexPoint,posture,5.2313,Index point. Hold.,1,0,0,3166,3443,3086,2978,3144,3060,2917,11927.879440,18482.361963,10704.658077,9331.244405,11570.977918,10347.826087,8666.808149,0.170650,0.623656,0.057349,0.042339,0.371976,0.079130,-0.011876
1935350,3,55.2314,5,Posture_IndexPoint,IndexPoint,posture,5.2314,Index point. Hold.,1,0,0,3166,3452,3088,2958,3136,3242,2919,11927.879440,18790.046656,10732.869911,9105.540897,11445.255474,13302.461899,8687.500000,0.170650,0.650686,0.060136,0.017127,0.357069,0.387257,-0.009517
1935400,3,55.2315,5,Posture_IndexPoint,IndexPoint,posture,5.2315,Index point. Hold.,1,0,0,3167,3421,3070,2952,3127,3274,2928,11944.504310,17764.836795,10482.926829,9039.370079,11306.301653,13957.369062,8781.491003,0.172281,0.560622,0.035448,0.009736,0.340593,0.455554,0.001199
1935450,3,55.2315,5,Posture_IndexPoint,IndexPoint,posture,5.2315,Index point. Hold.,1,0,0,3146,3410,3082,2960,3120,3247,2921,11602.739726,17423.357664,10648.568608,9127.753304,11200.000000,13401.533019,8708.262351,0.138739,0.530623,0.051809,0.019608,0.327989,0.397588,-0.007150
1935500,3,55.2315,5,Posture_IndexPoint,IndexPoint,posture,5.2315,Index point. Hold.,1,0,0,3246,3389,3077,2959,3131,3234,2920,13381.625442,16800.991501,10579.076621,9116.637324,11367.738589,13146.341463,8697.872340,0.313326,0.475949,0.044945,0.018367,0.347878,0.370976,-0.008335
1935550,3,55.2316,5,Posture_IndexPoint,IndexPoint,posture,5.2316,Index point. Hold.,1,0,0,3452,3428,3072,2945,3130,3202,2928,18790.046656,17988.005997,10510.263930,8963.043478,11352.331606,12549.832027,8781.491003,0.844130,0.580227,0.038148,0.001210,0.346051,0.308768,0.001199
1935600,3,55.5223,5,Posture_IndexPoint,IndexPoint,posture,5.5223,Index point. Hold.,1,0,0,3414,3454,3084,2958,3133,3146,2929,17546.255507,18859.594384,10676.557864,9105.540897,11398.648649,11602.739726,8792.024014,0.722059,0.656795,0.054574,0.017127,0.351543,0.210000,0.002400
1935650,3,55.5224,5,Posture_IndexPoint,IndexPoint,posture,5.5224,Index point. Hold.,1,0,0,3263,3436,3068,2959,3117,3182,2912,13726.562500,18248.861912,10455.696203,9116.637324,11154.907975,12198.247536,8615.384615,0.347180,0.603143,0.032758,0.018367,0.322642,0.272103,-0.017739
1935700,3,55.5224,5,Posture_IndexPoint,IndexPoint,posture,5.5224,Index point. Hold.,1,0,0,3245,3443,3060,2950,3122,3146,2937,13361.764706,18482.361963,10347.826087,9017.467249,11230.215827,11602.739726,8876.943005,0.311377,0.623656,0.022103,0.007289,0.331572,0.210000,0.012082
1935750,3,55.5224,5,Posture_IndexPoint,IndexPoint,posture,5.5224,Index point. Hold.,1,0,0,3221,3484,3078,2962,3115,3060,2927,12898.741419,19957.446809,10592.920354,9150.044131,11125.000000,10347.826087,8770.976027,0.265934,0.753240,0.046313,0.022098,0.319096,0.079130,0.000000
1935800,3,55.5225,5,Posture_IndexPoint,IndexPoint,posture,5.5225,Index point. Hold.,1,0,0,3255,3514,3084,2956,3114,3060,2925,13562.500000,21168.674699,10676.557864,9083.406497,11110.091743,10347.826087,8750.000000,0.331078,0.859645,0.054574,0.014655,0.317328,0.079130,-0.002392
1935850,3,55.5225,5,Posture_IndexPoint,IndexPoint,posture,5.5225,Index point. Hold.,1,0,0,3298,3491,3058,2947,3114,3112,2933,14483.061481,20229.304636,10321.118611,8984.756098,11110.091743,11080.366226,8834.337349,0.421425,0.777123,0.019465,0.003635,0.317328,0.155524,0.007224
1935900,3,55.8089,5,Posture_IndexPoint,IndexPoint,posture,5.8089,Index point. Hold.,1,0,0,3355,3530,3068,2953,3125,3126,2932,15868.243243,21867.256637,10455.696203,9050.350263,11275.773196,11291.021672,8823.731728,0.557373,0.921015,0.032758,0.010962,0.336973,0.177492,0.006015
1935950,3,55.8090,5,Posture_IndexPoint,IndexPoint,posture,5.8090,Index point. Hold.,1,0,0,3379,3495,3074,2951,3129,3176,2934,16517.458101,20387.500000,10537.708129,9028.409091,11336.956522,12095.756257,8844.961240,0.621089,0.791020,0.040859,0.008511,0.344228,0.261415,0.008435
1936000,3,55.8090,5,Posture_IndexPoint,IndexPoint,posture,5.8090,Index point. Hold.,1,0,0,3359,3461,3060,2949,3131,3100,2928,15973.505435,19106.466877,10347.826087,9006.544503,11367.738589,10904.522613,8781.491003,0.567703,0.678483,0.022103,0.006069,0.347878,0.137186,0.001199
1936050,3,55.8091,5,Posture_IndexPoint,IndexPoint,posture,5.8091,Index point. Hold.,1,0,0,3347,3463,3065,2959,3150,3096,2932,15661.096257,19178.006329,10415.048544,9116.637324,11666.666667,10846.846847,8823.731728,0.537042,0.684767,0.028743,0.018367,0.383322,0.131171,0.006015
1936100,3,55.8091,5,Posture_IndexPoint,IndexPoint,posture,5.8091,Index point. Hold.,1,0,0,3314,3415,3061,2961,3147,3102,2927,14851.472471,17577.205882,10361.218569,9138.888889,11618.670886,10933.534743,8770.976027,0.457583,0.544139,0.023426,0.020852,0.377631,0.140211,0.000000
1936150,3,56.0969,5,Posture_IndexPoint,IndexPoint,posture,6.0969,Index point. Hold.,1,0,0,3327,3462,3046,2949,3137,3103,2925,15162.109375,19142.180095,10163.012393,9006.544503,11460.855950,10948.084677,8750.000000,0.488070,0.681620,0.003849,0.006069,0.358919,0.141729,-0.002392
1936200,3,56.0970,5,Posture_IndexPoint,IndexPoint,posture,6.0970,Index point. Hold.,1,0,0,3410,3400,3058,2963,3134,3265,2930,17423.357664,17122.302158,10321.118611,9161.219081,11414.151925,13768.072289,8802.575107,0.709998,0.504176,0.019465,0.023347,0.353381,0.435813,0.003603
1936250,3,56.0970,5,Posture_IndexPoint,IndexPoint,posture,6.0970,Index point. Hold.,1,0,0,3432,3393,3052,2967,3108,3159,2911,18117.647059,16916.666667,10241.610738,9206.117021,11021.276596,11812.500000,8605.152027,0.778138,0.486111,0.011612,0.028362,0.306798,0.231875,-0.018906
1936300,3,56.0971,5,Posture_IndexPoint,IndexPoint,posture,6.0971,Index point. Hold.,1,0,0,3398,3381,3047,2972,3106,3127,2923,17063.127690,16573.529412,10176.049618,9262.689225,10991.911021,11306.301653,8729.095563,0.674643,0.455967,0.005136,0.034681,0.303316,0.179086,-0.004775
1936350,3,56.0971,5,Posture_IndexPoint,IndexPoint,posture,6.0971,Index point. Hold.,1,0,0,3460,3374,3063,2982,3114,3153,2930,19070.866142,16378.640777,10388.081395,9377.358491,11110.091743,11714.968153,8802.575107,0.871691,0.438846,0.026080,0.047490,0.317328,0.221704,0.003603
1936400,3,56.0971,5,Posture_IndexPoint,IndexPoint,posture,6.0971,Index point. Hold.,1,0,0,3439,3410,3067,2982,3122,3121,2921,18348.323171,17423.357664,10442.120623,9377.358491,11230.215827,11215.092402,8708.262351,0.800777,0.530623,0.031417,0.047490,0.331572,0.169574,-0.007150
1936450,3,56.2842,5,Posture_IndexPoint,IndexPoint,posture,6.2842,Index point. Hold.,1,0,0,3469,3441,3059,2966,3114,3122,2918,19395.367412,18415.137615,10334.459459,9194.862710,11110.091743,11230.215827,8677.145285,0.903539,0.617750,0.020783,0.027105,0.317328,0.171151,-0.010698
1936500,3,56.2843,5,Posture_IndexPoint,IndexPoint,posture,6.2843,Index point. Hold.,1,0,0,3475,3432,3057,2972,3120,3135,2908,19616.935484,18117.647059,10307.803468,9262.689225,11200.000000,11429.687500,8574.557709,0.925284,0.591616,0.018150,0.034681,0.327989,0.191953,-0.022394
1936550,3,56.2843,5,Posture_IndexPoint,IndexPoint,posture,6.2843,Index point. Hold.,1,0,0,3459,3411,3052,2964,3119,3154,2898,19035.377358,17453.947368,10241.610738,9172.413793,11184.938525,11731.137088,8473.684211,0.868208,0.533311,0.011612,0.024597,0.326203,0.223390,-0.033895
1936600,3,56.2844,5,Posture_IndexPoint,IndexPoint,posture,6.2844,Index point. Hold.,1,0,0,3477,3381,3041,2949,3115,3137,2917,19691.747573,16573.529412,10098.197343,9006.544503,11125.000000,11460.855950,8666.808149,0.932627,0.455967,-0.002554,0.006069,0.319096,0.195204,-0.011876
1936650,3,56.6336,5,Posture_IndexPoint,IndexPoint,posture,6.6336,Index point. Hold.,1,0,0,3458,3380,3055,2961,3116,3135,2917,19000.000000,16545.454545,10281.250000,9138.888889,11139.938713,11429.687500,8666.808149,0.864736,0.453501,0.015527,0.020852,0.320867,0.191953,-0.011876
1936700,3,56.6337,5,Posture_IndexPoint,IndexPoint,posture,6.6337,Index point. Hold.,1,0,0,3436,3368,3051,2969,3116,3197,2898,18248.861912,16214.580468,10228.448276,9228.685613,11139.938713,12460.467706,8473.684211,0.791016,0.424434,0.010312,0.030883,0.320867,0.299449,-0.033895
1936750,3,56.6337,5,Posture_IndexPoint,IndexPoint,posture,6.6337,Index point. Hold.,1,0,0,3421,3394,3042,2954,3130,3178,2900,17764.836795,16945.791726,10111.111111,9061.349693,11352.331606,12129.770992,8493.723849,0.743512,0.488670,-0.001278,0.012191,0.346051,0.264962,-0.031610
1936800,3,56.6338,5,Posture_IndexPoint,IndexPoint,posture,6.6338,Index point. Hold.,1,0,0,3428,3346,3057,2965,3138,3184,2896,17988.005997,15635.514019,10307.803468,9183.628319,11476.489028,12232.711306,8453.711426,0.765415,0.373563,0.018150,0.025850,0.360772,0.275697,-0.036172
1936850,3,56.6338,5,Posture_IndexPoint,IndexPoint,posture,6.6338,Index point. Hold.,1,0,0,3413,3341,3056,2973,3138,3121,2891,17515.395894,15508.620690,10294.513956,9274.064171,11476.489028,11215.092402,8404.069767,0.719031,0.362416,0.016838,0.035952,0.360772,0.169574,-0.041832
1936900,3,56.6338,5,Posture_IndexPoint,IndexPoint,posture,6.6338,Index point. Hold.,1,0,0,3473,3338,3051,2963,3144,3133,2901,19542.604502,15433.289300,10228.448276,9161.219081,11570.977918,11398.648649,8503.768844,0.917989,0.355798,0.010312,0.023347,0.371976,0.188716,-0.030465
1936950,3,56.6338,5,Posture_IndexPoint,IndexPoint,posture,6.6338,Index point. Hold.,1,0,0,3373,3336,3059,2994,3154,3121,2902,16351.108033,15383.399209,10334.459459,9517.711172,11731.137088,11215.092402,8513.830679,0.604763,0.351415,0.020783,0.063168,0.390966,0.169574,-0.029318
